"PLAN_INDEX","TOOL_IDENTIFIER","COUNTRY","COUNT"
"1486","CC BY-NC-ND 4.0","European Union","0"
"1487","CC BY-NC-ND 4.0","Falkland Islands (Malvinas)","0"
"1488","CC BY-NC-ND 4.0","Faroe Islands","7"
"1489","CC BY-NC-ND 4.0","Fiji","10"
"1490","CC BY-NC-ND 4.0","Finland","21900"
"1491","CC BY-NC-ND 4.0","France","60200"
"1492","CC BY-NC-ND 4.0","France, Metropolitan","0"
"1493","CC BY-NC-ND 4.0","French Guiana","0"
"1494","CC BY-NC-ND 4.0","French Polynesia","3"
"1495","CC BY-NC-ND 4.0","French Southern Territories","0"
"1496","CC BY-NC-ND 4.0","Gabon","0"
"1497","CC BY-NC-ND 4.0","Gambia","1"
"1498","CC BY-NC-ND 4.0","Georgia","60"
"1499","CC BY-NC-ND 4.0","Germany","200000"
"1500","CC BY-NC-ND 4.0","Ghana","961"
"1501","CC BY-NC-ND 4.0","Gibraltar","1"
"1502","CC BY-NC-ND 4.0","Greece","33700"
"1503","CC BY-NC-ND 4.0","Greenland","7"
"1504","CC BY-NC-ND 4.0","Grenada","4"
"1505","CC BY-NC-ND 4.0","Guadeloupe","0"
"1506","CC BY-NC-ND 4.0","Guam","0"
"1507","CC BY-NC-ND 4.0","Guatemala","344"
"1508","CC BY-NC-ND 4.0","Guinea","0"
"1509","CC BY-NC-ND 4.0","Guinea-Bissau","0"
"1510","CC BY-NC-ND 4.0","Guyana","9"
"1511","CC BY-NC-ND 4.0","Haiti","4"
"1512","CC BY-NC-ND 4.0","Heard Island and Mcdonald Islands","0"
"1513","CC BY-NC-ND 4.0","Holy See (Vatican City State)","2"
"1514","CC BY-NC-ND 4.0","Honduras","6"
"1515","CC BY-NC-ND 4.0","Hong Kong","18400"
"1516","CC BY-NC-ND 4.0","Hungary","5110"
"1517","CC BY-NC-ND 4.0","Iceland","2430"
"1518","CC BY-NC-ND 4.0","India","25800"
"1519","CC BY-NC-ND 4.0","Indonesia","19500"
"1520","CC BY-NC-ND 4.0","Iran, Islamic Republic of","24200"
"1521","CC BY-NC-ND 4.0","Iraq","1630"
"1522","CC BY-NC-ND 4.0","Ireland","51600"
"1523","CC BY-NC-ND 4.0","Israel","755"
"1524","CC BY-NC-ND 4.0","Italy","57400"
"1525","CC BY-NC-ND 4.0","Jamaica","8"
"1526","CC BY-NC-ND 4.0","Japan","166000"
"1527","CC BY-NC-ND 4.0","Jordan","604"
"1528","CC BY-NC-ND 4.0","Kazakhstan","491"
"1529","CC BY-NC-ND 4.0","Kenya","688"
"1530","CC BY-NC-ND 4.0","Kiribati","0"
"1531","CC BY-NC-ND 4.0","Korea, Democratic People's Republic of","0"
"1532","CC BY-NC-ND 4.0","Korea, Republic of","24000"
"1533","CC BY-NC-ND 4.0","Kuwait","7"
"1534","CC BY-NC-ND 4.0","Kyrgyzstan","17"
"1535","CC BY-NC-ND 4.0","Lao People's Democratic Republic","1"
"1536","CC BY-NC-ND 4.0","Latvia","182"
"1537","CC BY-NC-ND 4.0","Lebanon","388"
"1538","CC BY-NC-ND 4.0","Lesotho","4"
"1539","CC BY-NC-ND 4.0","Liberia","0"
"1540","CC BY-NC-ND 4.0","Libyan Arab Jamahiriya","33"
"1541","CC BY-NC-ND 4.0","Liechtenstein","6"
"1542","CC BY-NC-ND 4.0","Lithuania","6690"
"1543","CC BY-NC-ND 4.0","Luxembourg","1700"
"1544","CC BY-NC-ND 4.0","Macao","36"
"1545","CC BY-NC-ND 4.0","Macedonia, the Former Yugosalv Republic of","145"
"1546","CC BY-NC-ND 4.0","Madagascar","7"
"1547","CC BY-NC-ND 4.0","Malawi","88"
"1548","CC BY-NC-ND 4.0","Malaysia","3210"
"1549","CC BY-NC-ND 4.0","Maldives","31"
"1550","CC BY-NC-ND 4.0","Mali","0"
"1551","CC BY-NC-ND 4.0","Malta","488"
"1552","CC BY-NC-ND 4.0","Marshall Islands","0"
"1553","CC BY-NC-ND 4.0","Martinique","0"
"1554","CC BY-NC-ND 4.0","Mauritania","1"
"1555","CC BY-NC-ND 4.0","Mauritius","7"
"1556","CC BY-NC-ND 4.0","Mayotte","0"
"1557","CC BY-NC-ND 4.0","Mexico","581000"
"1558","CC BY-NC-ND 4.0","Micronesia, Federated States of","0"
"1559","CC BY-NC-ND 4.0","Moldova, Republic of","5"
"1560","CC BY-NC-ND 4.0","Monaco","2"
"1561","CC BY-NC-ND 4.0","Mongolia","15"
"1562","CC BY-NC-ND 4.0","Montserrat","0"
"1563","CC BY-NC-ND 4.0","Morocco","465"
"1564","CC BY-NC-ND 4.0","Mozambique","30"
"1565","CC BY-NC-ND 4.0","Myanmar","9"
"1566","CC BY-NC-ND 4.0","Namibia","25"
"1567","CC BY-NC-ND 4.0","Nauru","0"
"1568","CC BY-NC-ND 4.0","Nepal","449"
"1569","CC BY-NC-ND 4.0","Netherlands","50800"
"1570","CC BY-NC-ND 4.0","Netherlands Antilles","0"
"1571","CC BY-NC-ND 4.0","New Caledonia","5"
"1572","CC BY-NC-ND 4.0","New Zealand","14000"
"1573","CC BY-NC-ND 4.0","Nicaragua","5920"
"1574","CC BY-NC-ND 4.0","Niger","5"
"1575","CC BY-NC-ND 4.0","Nigeria","3410"
"1576","CC BY-NC-ND 4.0","Niue","0"
"1577","CC BY-NC-ND 4.0","Norfolk Island","1"
"1578","CC BY-NC-ND 4.0","Northern Mariana Islands","0"
"1579","CC BY-NC-ND 4.0","Norway","25200"
"1580","CC BY-NC-ND 4.0","Oman","11"
"1581","CC BY-NC-ND 4.0","Pakistan","856"
"1582","CC BY-NC-ND 4.0","Palau","0"
"1583","CC BY-NC-ND 4.0","Palestinian Territory","55"
"1584","CC BY-NC-ND 4.0","Panama","670"
"1585","CC BY-NC-ND 4.0","Papua New Guinea","5"
"1586","CC BY-NC-ND 4.0","Paraguay","54"
"1587","CC BY-NC-ND 4.0","Peru","172000"
"1588","CC BY-NC-ND 4.0","Philippines","1390"
"1589","CC BY-NC-ND 4.0","Pitcairn","0"
"1590","CC BY-NC-ND 4.0","Poland","67100"
"1591","CC BY-NC-ND 4.0","Portugal","13600"
"1592","CC BY-NC-ND 4.0","Puerto Rico","23"
"1593","CC BY-NC-ND 4.0","Qatar","1490"
"1594","CC BY-NC-ND 4.0","Reunion","3"
"1595","CC BY-NC-ND 4.0","Romania","4090"
"1596","CC BY-NC-ND 4.0","Russian Federation","18900"
"1597","CC BY-NC-ND 4.0","Rwanda","63"
"1598","CC BY-NC-ND 4.0","Saint Helena","3"
"1599","CC BY-NC-ND 4.0","Saint Kitts and Nevis","0"
"1600","CC BY-NC-ND 4.0","Saint Lucia","118"
"1601","CC BY-NC-ND 4.0","Saint Pierre and Miquelon","5"
"1602","CC BY-NC-ND 4.0","Saint Vincent and the Grenadines","0"
"1603","CC BY-NC-ND 4.0","Samoa","7"
"1604","CC BY-NC-ND 4.0","San Marino","1"
"1605","CC BY-NC-ND 4.0","Sao Tome and Principe","3"
"1606","CC BY-NC-ND 4.0","Saudi Arabia","3220"
"1607","CC BY-NC-ND 4.0","Senegal","32"
"1608","CC BY-NC-ND 4.0","Serbia and Montenegro","74200000"
"1609","CC BY-NC-ND 4.0","Seychelles","1"
"1610","CC BY-NC-ND 4.0","Sierra Leone","1"
"1611","CC BY-NC-ND 4.0","Singapore","16800"
"1612","CC BY-NC-ND 4.0","Slovakia","1860"
"1613","CC BY-NC-ND 4.0","Slovenia","37500"
"1614","CC BY-NC-ND 4.0","Solomon Islands","1"
"1615","CC BY-NC-ND 4.0","Somalia","54"
"1616","CC BY-NC-ND 4.0","South Africa","8060"
"1617","CC BY-NC-ND 4.0","South Georgia and the South Sandwich Islands","1"
"1618","CC BY-NC-ND 4.0","Spain","226000"
"1619","CC BY-NC-ND 4.0","Sri Lanka","212"
"1620","CC BY-NC-ND 4.0","Sudan","2"
"1621","CC BY-NC-ND 4.0","Suriname","0"
"1622","CC BY-NC-ND 4.0","Svalbard and Jan Mayen","0"
"1623","CC BY-NC-ND 4.0","Swaziland","0"
"1624","CC BY-NC-ND 4.0","Sweden","19500"
"1625","CC BY-NC-ND 4.0","Switzerland","40600"
"1626","CC BY-NC-ND 4.0","Syrian Arab Republic","39"
"1627","CC BY-NC-ND 4.0","Taiwan, Province of China","3570"
"1628","CC BY-NC-ND 4.0","Tajikistan","3"
"1629","CC BY-NC-ND 4.0","Tanzania, United Republic of","121"
"1630","CC BY-NC-ND 4.0","Thailand","12200"
"1631","CC BY-NC-ND 4.0","Togo","4"
"1632","CC BY-NC-ND 4.0","Tokelau","0"
"1633","CC BY-NC-ND 4.0","Tonga","38"
"1634","CC BY-NC-ND 4.0","Trinidad and Tobago","28"
"1635","CC BY-NC-ND 4.0","Tunisia","307"
"1636","CC BY-NC-ND 4.0","Turkey","46200"
"1637","CC BY-NC-ND 4.0","Turkmenistan","0"
"1638","CC BY-NC-ND 4.0","Turks and Caicos Islands","0"
"1639","CC BY-NC-ND 4.0","Tuvalu","0"
"1640","CC BY-NC-ND 4.0","Uganda","329"
"1641","CC BY-NC-ND 4.0","Ukraine","3380"
"1642","CC BY-NC-ND 4.0","United Arab Emirates","1030"
"1643","CC BY-NC-ND 4.0","United Kingdom","235000"
"1644","CC BY-NC-ND 4.0","United States","49700000"
"1645","CC BY-NC-ND 4.0","United States Minor Outlying Islands","0"
"1646","CC BY-NC-ND 4.0","Uruguay","1100"
"1647","CC BY-NC-ND 4.0","Uzbekistan","214"
"1648","CC BY-NC-ND 4.0","Vanuatu","85"
"1649","CC BY-NC-ND 4.0","Venezuela","429"
"1650","CC BY-NC-ND 4.0","Vietnam","10500"
"1651","CC BY-NC-ND 4.0","Virgin Islands, British","9"
"1652","CC BY-NC-ND 4.0","Virgin Islands, U.S.","1240"
"1653","CC BY-NC-ND 4.0","Wallis and Futuna","1"
"1654","CC BY-NC-ND 4.0","Western Sahara","0"
"1655","CC BY-NC-ND 4.0","Yemen","17"
"1656","CC BY-NC-ND 4.0","Yugoslavia","0"
"1657","CC BY-NC-ND 4.0","Zambia","10"
"1658","CC BY-NC-ND 4.0","Zimbabwe","241"
"1659","CC BY-NC-SA 4.0","Afghanistan","14"
"1660","CC BY-NC-SA 4.0","Albania","65"
"1661","CC BY-NC-SA 4.0","Algeria","553"
"1662","CC BY-NC-SA 4.0","American Samoa","0"
"1663","CC BY-NC-SA 4.0","Andorra","2"
"1664","CC BY-NC-SA 4.0","Angola","18"
"1665","CC BY-NC-SA 4.0","Anguilla","0"
"1666","CC BY-NC-SA 4.0","Antarctica","1"
"1667","CC BY-NC-SA 4.0","Antigua and Barbuda","0"
"1668","CC BY-NC-SA 4.0","Argentina","103000"
"1669","CC BY-NC-SA 4.0","Armenia","125"
"1670","CC BY-NC-SA 4.0","Aruba","343"
"1671","CC BY-NC-SA 4.0","Australia","33800"
"1672","CC BY-NC-SA 4.0","Austria","6670"
"1673","CC BY-NC-SA 4.0","Azerbaijan","36"
"1674","CC BY-NC-SA 4.0","Bahamas","1"
"1675","CC BY-NC-SA 4.0","Bahrain","27"
"1676","CC BY-NC-SA 4.0","Bangladesh","85"
"1677","CC BY-NC-SA 4.0","Barbados","5"
"1678","CC BY-NC-SA 4.0","Belarus","70"
"1679","CC BY-NC-SA 4.0","Belgium","11300"
"1680","CC BY-NC-SA 4.0","Belize","4"
"1681","CC BY-NC-SA 4.0","Benin","22"
"1682","CC BY-NC-SA 4.0","Bermuda","2"
"1683","CC BY-NC-SA 4.0","Bhutan","9"
"1684","CC BY-NC-SA 4.0","Bolivia","311"
"1685","CC BY-NC-SA 4.0","Bosnia and Herzegovina","132"
"1686","CC BY-NC-SA 4.0","Botswana","31"
"1687","CC BY-NC-SA 4.0","Bouvet Island","0"
"1688","CC BY-NC-SA 4.0","Brazil","82300"
"1689","CC BY-NC-SA 4.0","British Indian Ocean Territory","0"
"1690","CC BY-NC-SA 4.0","Brunei Darussalam","3"
"1691","CC BY-NC-SA 4.0","Bulgaria","700"
"1692","CC BY-NC-SA 4.0","Burkina Faso","112"
"1693","CC BY-NC-SA 4.0","Burundi","3"
"1694","CC BY-NC-SA 4.0","Cambodia","30"
"1695","CC BY-NC-SA 4.0","Cameroon","19"
"1696","CC BY-NC-SA 4.0","Canada","42800"
"1697","CC BY-NC-SA 4.0","Cape Verde","3"
"1698","CC BY-NC-SA 4.0","Cayman Islands","1"
"1699","CC BY-NC-SA 4.0","Central African Republic","0"
"1700","CC BY-NC-SA 4.0","Chad","0"
"1701","CC BY-NC-SA 4.0","Chile","8680"
"1702","CC BY-NC-SA 4.0","China","14200"
"1703","CC BY-NC-SA 4.0","Christmas Island","2"
"1704","CC BY-NC-SA 4.0","Cocos (Keeling) Islands","0"
"1705","CC BY-NC-SA 4.0","Colombia","53500"
"1706","CC BY-NC-SA 4.0","Comoros","0"
"1707","CC BY-NC-SA 4.0","Congo","24"
"1708","CC BY-NC-SA 4.0","Congo, the Democratic Republic of the","6"
"1709","CC BY-NC-SA 4.0","Cook Islands","0"
"1710","CC BY-NC-SA 4.0","Costa Rica","25600"
"1711","CC BY-NC-SA 4.0","Cote D'ivoire","3"
"1712","CC BY-NC-SA 4.0","Croatia (Hrvatska)","4800"
"1713","CC BY-NC-SA 4.0","Cuba","8320"
"1714","CC BY-NC-SA 4.0","Cyprus","1350"
"1715","CC BY-NC-SA 4.0","Czech Republic","7560"
"1716","CC BY-NC-SA 4.0","Denmark","8370"
